orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
329,MUDE ,8,11/1/1996,1/8/1997,12/9/1996,2,13,NULL,"Vogtring 7
37523 Rockenhausen",ockenhausen,4,"7
37523 R",Germany
330,GIEß,2,11/1/1996,12/2/1996,11/22/1996,1,48.2,NULL,"Gertraude-Jockel-Platz 5/0
90995 Lübz", Lübz,1,"5/0
90995",Germany
331,WIELO,2,11/6/1996,12/14/1996,11/26/1996,3,16.5,NULL,"Fischerstr. 8/5
88848 Werdau", Werdau,3,"8/5
88848",Germany
332,WULF ,5,11/6/1996,1/20/1997,12/7/1996,2,10.4,NULL,"Christian-Ditschlerin-Platz 9/0
34869 Stendal", Stendal,1,"9/0
34869",Germany
333,HäRI,2,11/6/1996,2/6/1997,11/29/1996,1,40.9,NULL,"Yvette-Beier-Ring 9
37070 Halberstadt",alberstadt,1,"9
37070 H",Germany
334,ODERW,2,11/6/1996,2/11/1997,11/13/1996,1,83,NULL,"Zenta-Loos-Straße 23
28758 Reutlingen",Reutlingen,4,"23
28758 ",Germany
335,ZORBA,8,11/6/1996,12/14/1996,11/12/1996,3,78.4,NULL,"Ruppersbergerstr. 8/5
60931 Säckingen", Säckingen,1,"8/5
60931",Germany
336,SCHMI,4,11/6/1996,1/21/1997,12/31/1996,3,17.5,NULL,"Gotthardallee 5/5
45130 Hohenmölsen", Hohenmölsen,4,"5/5
45130",Germany
337,BECKE,6,11/6/1996,11/24/1996,11/13/1996,3,21.6,NULL,"Agnieszka-Geißler-Allee 083
91273 Schwabmünchen", Schwabmünchen,3,"083
91273",Germany
338,LüBS,3,11/8/1996,12/31/1996,12/10/1996,3,67.6,NULL,"Drubinstraße 2/2
46795 Chemnitz", Chemnitz,4,"2/2
46795",Germany
339,BUTTE,9,11/8/1996,2/1/1997,11/17/1996,3,10.5,NULL,"Artur-Riehl-Weg 5/6
94069 Ribnitz-Damgarten", Ribnitz-Damgarten,3,"5/6
94069",Germany
340,LORCH,2,11/9/1996,12/28/1996,12/9/1996,3,86.4,NULL,"Caterina-Mentzel-Straße 2
04206 Deggendorf",eggendorf,1,"2
04206 D",Germany
341,KITZM,8,11/10/1996,12/21/1996,11/10/1996,2,15.6,NULL,"Knappeallee 185
94612 Waldmünchen", Waldmünchen,1,"185
94612",Germany
342,MUDE ,1,11/11/1996,12/11/1996,11/23/1996,3,47.8,NULL,"Rosemannstr. 304
11229 Coburg", Coburg,2,"304
11229",Germany
343,HARTM,4,11/14/1996,1/11/1997,12/30/1996,2,40.9,NULL,"Klemtring 93
11440 Ribnitz-Damgarten",Ribnitz-Damgarten,1,"93
11440 ",Germany
344,SCHö,5,11/14/1996,1/28/1997,12/2/1996,2,88.5,NULL,"Sonja-Koch-Allee 68
92392 Hohenstein-Ernstthal",Hohenstein-Ernstthal,1,"68
92392 ",Germany
345,FRANK,3,11/14/1996,2/3/1997,11/26/1996,3,2.7,NULL,"Gerald-Langern-Allee 24
45998 Bad Kissingen",Bad Kissingen,1,"24
45998 ",Germany
346,MANS ,9,11/15/1996,1/6/1997,11/29/1996,2,86.2,NULL,"Meisterstr. 109
60837 Melle", Melle,1,"109
60837",Germany
347,STUMP,2,11/16/1996,2/10/1997,1/15/1997,3,94.2,NULL,"Rosemannstr. 304
11229 Coburg", Coburg,3,"304
11229",Germany
348,HERTR,4,11/17/1996,1/29/1997,12/24/1996,1,92.8,NULL,"Hölzenbecherring 4
11530 Dinslaken",inslaken,4,"4
11530 D",Germany
349,GEHRI,1,11/17/1996,1/28/1997,1/18/1997,2,53.6,NULL,"Mathilde-Junitz-Ring 5/2
62020 Luckenwalde", Luckenwalde,2,"5/2
62020",Germany
350,STUMP,8,11/18/1996,12/17/1996,11/19/1996,2,88.6,NULL,"Simon-Rädel-Allee 389
42769 Vechta", Vechta,2,"389
42769",Germany
351,HENSC,9,11/18/1996,1/6/1997,11/28/1996,1,39,NULL,"Haeringring 877
50050 Artern", Artern,3,"877
50050",Germany
352,LORCH,1,11/18/1996,12/15/1996,12/2/1996,3,48.5,NULL,"Nada-Kraushaar-Gasse 1/1
57576 Greifswald", Greifswald,2,"1/1
57576",Germany
353,WERNE,1,11/18/1996,12/13/1996,12/1/1996,1,48.4,NULL,"Nevenka-Schuchhardt-Gasse 9/3
45614 Calw", Calw,1,"9/3
45614",Germany
354,HERIN,2,11/19/1996,1/29/1997,1/12/1997,2,4.4,NULL,"Sonja-Koch-Allee 68
92392 Hohenstein-Ernstthal",Hohenstein-Ernstthal,3,"68
92392 ",Germany
355,LORCH,4,11/19/1996,1/28/1997,12/31/1996,2,6.2,NULL,"Rotraut-Bolander-Ring 6
20847 Badalzungen",adalzungen,4,"6
20847 B",Germany
356,JäNT,1,11/20/1996,12/1/1996,11/21/1996,1,31.2,NULL,"Salzstraße 9
87357 Wurzen",urzen,1,"9
87357 W",Germany
357,LöWE,1,11/21/1996,2/8/1997,12/18/1996,3,89.7,NULL,"Wigbert-Kramer-Platz 95
61813 Wertingen",Wertingen,3,"95
61813 ",Germany
358,REINH,7,11/21/1996,1/28/1997,12/23/1996,1,97.7,NULL,"Jane-Losekann-Allee 7/5
89147 Mühlhausen", Mühlhausen,1,"7/5
89147",Germany
359,BARTH,2,11/22/1996,2/2/1997,12/23/1996,3,61.3,NULL,"Antonia-Döring-Gasse 7
64973 Monschau",onschau,3,"7
64973 M",Germany
360,OTTO,8,11/23/1996,1/25/1997,12/8/1996,3,26.6,NULL,"Strohweg 672
03176 Torgau", Torgau,1,"672
03176",Germany
361,SCHLE,2,11/24/1996,12/22/1996,12/12/1996,3,12.1,NULL,"Geißlerallee 729
77104 Finsterwalde", Finsterwalde,2,"729
77104",Germany
362,BEER,2,11/24/1996,12/22/1996,12/10/1996,3,14.5,NULL,"Misicherstraße 3
87450 Malchin",alchin,1,"3
87450 M",Germany
363,GUDE ,2,11/24/1996,12/10/1996,11/27/1996,2,50.7,NULL,"Wagenknechtgasse 98
06736 Germersheim",Germersheim,4,"98
06736 ",Germany
364,ROHT,8,11/26/1996,2/9/1997,12/14/1996,2,52.5,NULL,"Schwitalring 880
19940 Zossen", Zossen,1,"880
19940",Germany
365,VOGT ,5,11/26/1996,12/6/1996,11/26/1996,1,8.6,NULL,"Loosring 448
24596 Prenzlau", Prenzlau,3,"448
24596",Germany
366,WäHN,1,11/27/1996,1/17/1997,12/23/1996,2,42.6,NULL,"Günter-Werner-Gasse 4/3
65722 Ebersberg", Ebersberg,2,"4/3
65722",Germany
367,Süß,7,11/28/1996,1/5/1997,11/29/1996,1,48.9,NULL,"Francesco-Roskoth-Straße 1/7
72386 Quedlinburg", Quedlinburg,4,"1/7
72386",Germany
368,HERIN,1,11/28/1996,12/28/1996,12/13/1996,1,61.2,NULL,"Slobodan-Mühle-Allee 613
69369 Cloppenburg", Cloppenburg,4,"613
69369",Germany
369,JäNT,2,11/29/1996,1/4/1997,12/9/1996,3,65.5,NULL,"Butteweg 6
48836 Bad Brückenau",ad Brückenau,3,"6
48836 B",Germany
370,HOFMA,8,11/30/1996,2/8/1997,1/29/1997,1,72.4,NULL,"Simon-Rädel-Allee 389
42769 Vechta", Vechta,1,"389
42769",Germany
371,BAUM,8,11/30/1996,2/7/1997,12/8/1996,3,77.4,NULL,"Gabriele-Rudolph-Platz 1/5
50734 Artern", Artern,4,"1/5
50734",Germany
372,SALZ ,8,12/1/1996,1/5/1997,12/10/1996,2,73.5,NULL,"Junckstr. 4
67570 Nürtingen",ürtingen,2,"4
67570 N",Germany
373,SPIE�,2,12/1/1996,2/14/1997,1/31/1997,1,75,NULL,"Zänkergasse 66
74736 Sebnitz",Sebnitz,3,"66
74736 ",Germany
374,CARST,3,12/2/1996,2/5/1997,1/3/1997,3,12.2,NULL,"Gerald-Langern-Allee 24
45998 Bad Kissingen",Bad Kissingen,4,"24
45998 ",Germany
375,FLIEG,5,12/2/1996,12/15/1996,12/4/1996,2,26.6,NULL,"Giuseppe-Scheuermann-Platz 960
40190 Stadtsteinach", Stadtsteinach,2,"960
40190",Germany
376,ORTMA,4,12/4/1996,3/10/1997,2/14/1997,2,50.2,NULL,"Dan-Weinhold-Straße 887
17347 Mellrichstadt", Mellrichstadt,2,"887
17347",Germany
377,WESAC,2,12/4/1996,3/9/1997,2/18/1997,3,80.9,NULL,"Ilona-Walter-Straße 592
83192 Cuxhaven", Cuxhaven,4,"592
83192",Germany
378,ERNST,4,12/4/1996,1/24/1997,12/23/1996,1,9.8,NULL,"Jacobplatz 572
50043 Havelberg", Havelberg,2,"572
50043",Germany
379,WEIME,9,12/4/1996,2/20/1997,12/4/1996,3,47.3,NULL,"Leonore-Zorbach-Allee 782
20026 Hamburg", Hamburg,4,"782
20026",Germany
380,DITSC,1,12/5/1996,2/21/1997,1/27/1997,2,31.5,NULL,"Krokerplatz 545
83219 Schongau", Schongau,3,"545
83219",Germany
381,REICH,5,12/7/1996,1/22/1997,12/19/1996,2,3.8,NULL,"Kobeltweg 78
17987 Plauen",Plauen,4,"78
17987 ",Germany
382,PIEPE,1,12/7/1996,1/3/1997,12/11/1996,1,43.5,NULL,"Junitzgasse 220
84359 Freudenstadt", Freudenstadt,3,"220
84359",Germany
383,BARTH,7,12/8/1996,3/12/1997,2/4/1997,2,64.1,NULL,"Ante-Rohleder-Gasse 74
69440 Soltau",Soltau,1,"74
69440 ",Germany
384,JäNT,1,12/8/1996,12/23/1996,12/13/1996,1,56,NULL,"Karen-Kreusel-Gasse 011
96562 Viersen", Viersen,2,"011
96562",Germany
385,DöRS,6,12/10/1996,1/24/1997,1/6/1997,2,55.2,NULL,"Haeringring 877
50050 Artern", Artern,4,"877
50050",Germany
386,WIRTH,3,12/11/1996,2/7/1997,12/26/1996,1,46.1,NULL,"Jacobi Jäckelweg 78
83078 Freising"," 78
83078 Freising",3,Jäckelweg,Germany
387,HEINR,6,12/11/1996,2/5/1997,1/13/1997,3,94.2,NULL,"Kunigunde-Köhler-Weg 3/6
00456 Uffenheim", Uffenheim,2,"3/6
00456",Germany
388,WEINH,1,12/13/1996,2/11/1997,12/13/1996,2,96.5,NULL,"Zobelstraße 578
16565 Säckingen", Säckingen,2,"578
16565",Germany
389,HöVE,9,12/14/1996,2/17/1997,2/2/1997,1,78.2,NULL,"Sylke-Siering-Gasse 4
75121 Berlin",erlin,4,"4
75121 B",Germany
390,BUTTE,6,12/15/1996,1/5/1997,12/26/1996,3,56.1,NULL,"Langering 9/1
59895 Eisenach", Eisenach,2,"9/1
59895",Germany
391,ACKER,8,12/16/1996,1/5/1997,12/17/1996,1,23.3,NULL,"Heiko-Ladeck-Weg 9
50116 Altentreptow",ltentreptow,1,"9
50116 A",Germany
392,ZORBA,3,12/17/1996,2/10/1997,12/28/1996,2,7.5,NULL,"Nikolas-Hövel-Platz 0/1
00234 Fallingbostel", Fallingbostel,4,"0/1
00234",Germany
393,EHLER,1,12/17/1996,1/28/1997,1/7/1997,3,10.4,NULL,"Eileen-Käster-Straße 5/5
11295 Wolfratshausen", Wolfratshausen,2,"5/5
11295",Germany
394,ANDER,9,12/19/1996,1/16/1997,12/24/1996,2,20.7,NULL,"Irena-Ullrich-Gasse 0/8
66340 Wittstock", Wittstock,4,"0/8
66340",Germany
395,HüBE,3,12/20/1996,2/10/1997,1/21/1997,3,42.4,NULL,"Eimergasse 3
97795 Stuttgart",tuttgart,4,"3
97795 S",Germany
396,HäRI,1,12/21/1996,3/19/1997,1/31/1997,1,92.2,NULL,"Abram-Carsten-Ring 900
14101 Wiedenbrück", Wiedenbrück,3,"900
14101",Germany
397,TEXTO,1,12/21/1996,1/18/1997,12/21/1996,2,96.6,NULL,"Mühleweg 7
98012 Saarlouis",aarlouis,1,"7
98012 S",Germany
398,VOGT ,6,12/22/1996,3/8/1997,1/1/1997,2,34,NULL,"Naserweg 7
94226 Lobenstein",obenstein,1,"7
94226 L",Germany
399,BAUER,7,12/22/1996,2/9/1997,1/8/1997,2,60.2,NULL,"Carmine-Ortmann-Weg 2/5
05313 Gunzenhausen", Gunzenhausen,4,"2/5
05313",Germany
400,SCHAA,8,12/23/1996,2/18/1997,1/7/1997,1,81.1,NULL,"Fischerstr. 8/5
88848 Werdau", Werdau,3,"8/5
88848",Germany
401,FECHN,7,12/23/1996,1/11/1997,12/23/1996,1,7.9,NULL,"Lieselotte-Junitz-Weg 04
58381 Augsburg",Augsburg,4,"04
58381 ",Germany
402,STOLL,2,12/24/1996,2/15/1997,12/28/1996,3,72.3,NULL,"Hörlegasse 1
37491 Oberviechtach",berviechtach,1,"1
37491 O",Germany
403,WESAC,3,12/24/1996,3/29/1997,3/8/1997,1,33.9,NULL,"Antonia-Döring-Gasse 7
64973 Monschau",onschau,4,"7
64973 M",Germany
404,LORCH,4,12/26/1996,1/11/1997,12/29/1996,2,35.4,NULL,"Marisa-Reichmann-Weg 99
21626 Senftenberg",Senftenberg,2,"99
21626 ",Germany
405,HEIN,8,12/26/1996,2/7/1997,1/14/1997,1,13.4,NULL,"Gretl-Pieper-Platz 726
07541 Fallingbostel", Fallingbostel,2,"726
07541",Germany
406,STUMP,3,12/27/1996,3/3/1997,2/7/1997,2,39.8,NULL,"Gertzstr. 43
11032 Wesel",Wesel,3,"43
11032 ",Germany
407,TRöS,4,12/28/1996,3/28/1997,3/5/1997,2,2.5,NULL,"Lindnergasse 182
44826 Deggendorf", Deggendorf,3,"182
44826",Germany
408,HEIDR,8,12/29/1996,3/14/1997,2/20/1997,3,17.6,NULL,"Bohlanderstr. 8
62701 Backnang",acknang,3,"8
62701 B",Germany
409,EIGEN,9,12/29/1996,1/23/1997,1/10/1997,1,10.8,NULL,"Mühleweg 7
98012 Saarlouis",aarlouis,2,"7
98012 S",Germany
410,HERTR,8,12/29/1996,3/22/1997,2/18/1997,3,49.3,NULL,"Mühleweg 7
98012 Saarlouis",aarlouis,2,"7
98012 S",Germany
411,SPEER,6,1/1/1997,2/21/1997,1/20/1997,2,66.8,NULL,"Haufferring 20
08497 Freising",Freising,1,"20
08497 ",Germany
412,TEXTO,3,1/1/1997,1/27/1997,1/10/1997,1,49.2,NULL,"Luciano-Ruppersberger-Allee 4/9
01718 Bad Kissingen", Bad Kissingen,3,"4/9
01718",Germany
413,LöWE,4,1/1/1997,4/8/1997,2/21/1997,2,44.5,NULL,"Irena-Ullrich-Gasse 0/8
66340 Wittstock", Wittstock,1,"0/8
66340",Germany
414,FREUD,2,1/1/1997,1/17/1997,1/1/1997,1,32.7,NULL,"Klaus-Michael-Adler-Ring 164
96704 Jülich", Jülich,4,"164
96704",Germany
415,DREWE,4,1/3/1997,3/10/1997,1/25/1997,1,38.7,NULL,"Mülichenstraße 995
87953 Wolfenbüttel", Wolfenbüttel,4,"995
87953",Germany
416,LORCH,7,1/4/1997,3/2/1997,2/9/1997,2,89.2,NULL,"Kochplatz 4/4
43815 Uelzen", Uelzen,4,"4/4
43815",Germany
417,SCHAA,5,1/4/1997,2/26/1997,1/8/1997,1,34.1,NULL,"Adrian-Hiller-Straße 4/0
25180 Kehl", Kehl,3,"4/0
25180",Germany
418,LOSEK,4,1/5/1997,2/19/1997,2/5/1997,2,24,NULL,"Artur-Riehl-Weg 5/6
94069 Ribnitz-Damgarten", Ribnitz-Damgarten,1,"5/6
94069",Germany
419,KöST,1,1/5/1997,3/25/1997,1/7/1997,3,79.2,NULL,"Loosring 448
27008 Garmisch-Partenkirchen", Garmisch-Partenkirchen,1,"448
27008",Germany
420,FRANK,2,1/6/1997,4/4/1997,2/2/1997,3,65.5,NULL,"Lindnergasse 182
44826 Deggendorf", Deggendorf,4,"182
44826",Germany
421,THIES,9,1/6/1997,2/20/1997,1/17/1997,2,92.8,NULL,"Karl-Georg-Käster-Straße 861
71480 Bersenbrück", Bersenbrück,4,"861
71480",Germany
422,HERTR,7,1/7/1997,4/15/1997,3/20/1997,1,11.5,NULL,"Kochstraße 0
97773 Neunburg vorm Wald",eunburg vorm Wald,4,"0
97773 N",Germany
423,HENSC,3,1/7/1997,2/6/1997,1/26/1997,1,62.6,NULL,"Wilmsring 8
99863 Flöha",löha,3,"8
99863 F",Germany
424,SALZ ,2,1/8/1997,3/21/1997,2/18/1997,2,29.7,NULL,"Wagenknechtgasse 98
06736 Germersheim",Germersheim,2,"98
06736 ",Germany
425,KUHL ,8,1/9/1997,3/8/1997,2/8/1997,2,50.1,NULL,"Knappeallee 185
94612 Waldmünchen", Waldmünchen,2,"185
94612",Germany
426,LORCH,6,1/9/1997,3/22/1997,2/12/1997,2,1.1,NULL,"Nadeshda-Sager-Ring 2/3
34478 Beilngries", Beilngries,1,"2/3
34478",Germany
427,WIRTH,9,1/9/1997,3/3/1997,2/21/1997,2,45.4,NULL,"Christian-Ditschlerin-Platz 9/0
34869 Stendal", Stendal,2,"9/0
34869",Germany
428,HENSC,6,1/11/1997,3/21/1997,2/10/1997,1,19.5,NULL,"Heuserallee 8
48412 Main-Höchst)",ain-Höchst),1,"8
48412 M",Germany
429,BUTTE,4,1/12/1997,1/22/1997,1/12/1997,3,52.5,NULL,"Eileen-Käster-Straße 5/5
11295 Wolfratshausen", Wolfratshausen,2,"5/5
11295",Germany
430,KEUDE,2,1/13/1997,4/3/1997,2/18/1997,2,42.7,NULL,"Barkholzallee 609
96700 Neustadtner Waldnaab", Neustadtner Waldnaab,4,"609
96700",Germany
431,FISCH,2,1/13/1997,1/24/1997,1/13/1997,3,23.7,NULL,"Eimergasse 3
97795 Stuttgart",tuttgart,1,"3
97795 S",Germany
432,BOHNB,9,1/14/1997,3/21/1997,3/2/1997,1,76.7,NULL,"Silvana-Wagenknecht-Straße 2
92679 Stade",tade,4,"2
92679 S",Germany
433,SCHMI,3,1/15/1997,3/7/1997,2/3/1997,3,12.4,NULL,"Gertzstr. 43
11032 Wesel",Wesel,3,"43
11032 ",Germany
434,CUSTOMERID,5,1/16/1997,3/1/1997,1/20/1997,2,89.9,NULL,"Birnbaumplatz 1/9
56858 Schwabmünchen", Schwabmünchen,4,"1/9
56858",Germany
435,MARTI,4,1/17/1997,1/29/1997,1/19/1997,2,33,NULL,"Winklerplatz 3/9
51866 Aschaffenburg", Aschaffenburg,2,"3/9
51866",Germany
436,ROSKO,1,1/17/1997,2/27/1997,1/19/1997,3,86.3,NULL,"Gönül-Vollbrecht-Allee 60
48581 Gießen",Gießen,3,"60
48581 ",Germany
437,EHLER,6,1/18/1997,1/31/1997,1/19/1997,1,49.4,NULL,"Boucseinring 423
31178 Kulmbach", Kulmbach,2,"423
31178",Germany
438,KAMBS,6,1/21/1997,4/5/1997,2/25/1997,2,50.4,NULL,"Inna-Vollbrecht-Allee 6/0
63062 Wurzen", Wurzen,1,"6/0
63062",Germany
439,MANS ,9,1/22/1997,2/4/1997,1/22/1997,2,1.2,NULL,"Senta-Schulz-Gasse 33
13526 Nauen",Nauen,2,"33
13526 ",Germany
440,DITSC,5,1/25/1997,3/7/1997,1/29/1997,1,15.7,NULL,"Kitzmannring 17
90326 Dieburg",Dieburg,4,"17
90326 ",Germany
441,BUTTE,4,1/26/1997,4/26/1997,4/4/1997,1,23.3,NULL,"Martina-Hamann-Straße 667
17837 Freudenstadt", Freudenstadt,3,"667
17837",Germany
442,LIEBE,1,1/27/1997,2/7/1997,1/28/1997,2,14.9,NULL,"Ingetraut-Bien-Ring 03
07828 Paderborn",Paderborn,3,"03
07828 ",Germany
443,DREWE,1,1/27/1997,3/18/1997,1/28/1997,3,38,NULL,"Kösterweg 15
75990 Lichtenfels",Lichtenfels,3,"15
75990 ",Germany
444,KARZ ,4,1/28/1997,3/29/1997,1/31/1997,1,34.4,NULL,"Horniggasse 7/5
99665 Fürstenwalde", Fürstenwalde,3,"7/5
99665",Germany
445,STRIE,1,1/28/1997,3/7/1997,2/11/1997,2,79.4,NULL,"Vogtring 7
37523 Rockenhausen",ockenhausen,2,"7
37523 R",Germany
446,GERLA,8,1/28/1997,4/2/1997,2/14/1997,1,32.8,NULL,"Patberggasse 3
50164 Gelnhausen",elnhausen,2,"3
50164 G",Germany
447,KALLE,8,1/29/1997,3/15/1997,1/31/1997,3,57.1,NULL,"Jan-Peter-Dietz-Allee 36
65835 Sömmerda",Sömmerda,2,"36
65835 ",Germany
448,WESAC,1,1/30/1997,2/18/1997,2/2/1997,1,37.2,NULL,"Hövelstraße 1
66200 Ludwigsburg",udwigsburg,4,"1
66200 L",Germany
449,FECHN,8,1/30/1997,3/27/1997,3/2/1997,2,87.1,NULL,"Kobeltweg 78
17987 Plauen",Plauen,2,"78
17987 ",Germany
450,FREUD,1,1/30/1997,3/2/1997,2/12/1997,3,25.8,NULL,"Deborah-Kambs-Platz 9/7
14188 Mallersdorf", Mallersdorf,2,"9/7
14188",Germany
451,HILLE,7,2/1/1997,3/22/1997,2/21/1997,3,98.3,NULL,"Paulo-Mühle-Ring 57
66088 Burgdorf",Burgdorf,4,"57
66088 ",Germany
452,ROSKO,1,2/1/1997,4/7/1997,3/10/1997,3,65.9,NULL,"Jacobi Jäckelweg 78
83078 Freising"," 78
83078 Freising",3,Jäckelweg,Germany
453,HüBE,3,2/2/1997,3/5/1997,2/12/1997,3,79.3,NULL,"Janus-Paffrath-Weg 731
80849 Fallingbostel", Fallingbostel,3,"731
80849",Germany
454,METZ,3,2/2/1997,4/6/1997,3/11/1997,3,22.1,NULL,"Geißlerallee 729
77104 Finsterwalde", Finsterwalde,4,"729
77104",Germany
455,TEXTO,7,2/5/1997,3/5/1997,2/17/1997,2,85.9,NULL,"Ilona-Walter-Straße 592
83192 Cuxhaven", Cuxhaven,3,"592
83192",Germany
456,ZORBA,9,2/6/1997,4/11/1997,3/10/1997,3,89.5,NULL,"Aleksandar-Löffler-Weg 9/5
98587 Pegnitz", Pegnitz,1,"9/5
98587",Germany
457,SCHLE,9,2/6/1997,4/17/1997,3/22/1997,2,92.7,NULL,"Nadeshda-Sager-Ring 2/3
34478 Beilngries", Beilngries,1,"2/3
34478",Germany
458,GORLI,9,2/8/1997,4/4/1997,3/20/1997,1,14.3,NULL,"Simon-Rädel-Allee 389
42769 Vechta", Vechta,3,"389
42769",Germany
459,MARTI,4,2/9/1997,4/14/1997,2/10/1997,1,18.3,NULL,"Freia-Geisler-Weg 7
90569 Vechta",echta,2,"7
90569 V",Germany
460,KUSCH,9,2/10/1997,5/11/1997,2/13/1997,3,84.4,NULL,"Krokerplatz 545
83219 Schongau", Schongau,1,"545
83219",Germany
461,PUTZ ,5,2/11/1997,2/23/1997,2/12/1997,1,91.4,NULL,"Maik-Schottin-Gasse 3
05898 Kyritz",yritz,4,"3
05898 K",Germany
462,BAUER,3,2/11/1997,5/17/1997,4/28/1997,3,2.6,NULL,"Nohlmansweg 1/1
99224 Heinsberg", Heinsberg,3,"1/1
99224",Germany
463,RUPPE,9,2/12/1997,4/16/1997,3/13/1997,1,21.8,NULL,"Kitzmannring 17
90326 Dieburg",Dieburg,1,"17
90326 ",Germany
464,WERNE,4,2/12/1997,4/15/1997,2/26/1997,3,29.1,NULL,"Vanessa-van der Dussen-Gasse 2
44255 Kyritz","-Gasse 2
44255 Kyritz",4,der Dussen,Germany
465,KARZ ,6,2/13/1997,4/3/1997,3/19/1997,1,86,NULL,"Necati-Christoph-Gasse 826
34790 Seelow", Seelow,3,"826
34790",Germany
466,KOCH ,2,2/13/1997,4/9/1997,3/9/1997,2,88.4,NULL,"Jacobi Jäckelweg 78
83078 Freising"," 78
83078 Freising",2,Jäckelweg,Germany
467,LORCH,8,2/14/1997,3/23/1997,2/25/1997,2,1.7,NULL,"Silvana-Wagenknecht-Straße 2
92679 Stade",tade,1,"2
92679 S",Germany
468,KREIN,9,2/15/1997,4/11/1997,2/20/1997,3,10.4,NULL,"Heiko-Ladeck-Weg 9
50116 Altentreptow",ltentreptow,1,"9
50116 A",Germany
469,LADEC,3,2/15/1997,4/12/1997,3/31/1997,3,62.6,NULL,"Dan-Weinhold-Straße 887
17347 Mellrichstadt", Mellrichstadt,1,"887
17347",Germany
470,HEIN ,8,2/16/1997,4/13/1997,2/23/1997,3,19.9,NULL,"Sinaida-Hübel-Straße 5/5
93350 Delitzsch", Delitzsch,2,"5/5
93350",Germany
471,HöVE,3,2/16/1997,3/17/1997,3/6/1997,1,60.4,NULL,"Ignatz-Bolnbach-Gasse 8/4
58425 Ravensburg", Ravensburg,4,"8/4
58425",Germany
472,SCHWI,8,2/17/1997,3/9/1997,2/26/1997,2,87.4,NULL,"Christophallee 1/7
56027 Cloppenburg", Cloppenburg,1,"1/7
56027",Germany
473,PRUSC,4,2/17/1997,5/20/1997,4/6/1997,1,40.7,NULL,"Salzplatz 507
30349 Fürstenfeldbruck", Fürstenfeldbruck,4,"507
30349",Germany
474,ZORBA,9,2/17/1997,5/27/1997,3/12/1997,1,38.1,NULL,"Irmingard-Bien-Allee 12
08012 Stade",Stade,4,"12
08012 ",Germany
475,EHLER,2,2/20/1997,3/10/1997,2/22/1997,1,31.2,NULL,"Mirella-Ring-Platz 78
51455 Greifswald",Greifswald,4,"78
51455 ",Germany
476,HERIN,8,2/21/1997,5/21/1997,4/13/1997,2,51.6,NULL,"Rouven-Hornig-Straße 92
83711 Gelnhausen",Gelnhausen,2,"92
83711 ",Germany
477,HOFFM,3,2/21/1997,3/23/1997,3/1/1997,1,6.1,NULL,"Ditmar-Fröhlich-Platz 15
06805 Helmstedt",Helmstedt,4,"15
06805 ",Germany
478,SCHUL,2,2/22/1997,5/9/1997,3/9/1997,1,65.6,NULL,"Boucseinring 423
31178 Kulmbach", Kulmbach,4,"423
31178",Germany
479,HESER,4,2/23/1997,4/28/1997,3/24/1997,2,5.4,NULL,"Jost-Trubin-Platz 90
69119 Höxter",Höxter,3,"90
69119 ",Germany
480,GERTZ,7,2/23/1997,4/22/1997,4/1/1997,2,95.1,NULL,"Fechnergasse 291
96968 Gerolzhofen", Gerolzhofen,4,"291
96968",Germany
481,FECHN,1,2/23/1997,4/8/1997,3/3/1997,1,9.5,NULL,"Almuth-Scholtz-Gasse 2/5
53967 Schweinfurt", Schweinfurt,1,"2/5
53967",Germany
482,WIRTH,4,2/24/1997,4/7/1997,3/17/1997,3,27.9,NULL,"Christophallee 1/7
56027 Cloppenburg", Cloppenburg,3,"1/7
56027",Germany
483,HOFMA,2,2/24/1997,4/10/1997,3/21/1997,3,67.7,NULL,"Jost-Trubin-Platz 90
69119 Höxter",Höxter,1,"90
69119 ",Germany
484,LANGE,8,2/24/1997,4/25/1997,3/31/1997,2,19.5,NULL,"Schuchhardtgasse 677
21925 Mellrichstadt", Mellrichstadt,4,"677
21925",Germany
485,HEIN ,4,2/25/1997,4/8/1997,3/23/1997,1,47,NULL,"Rosemannstr. 714
13031 Euskirchen", Euskirchen,2,"714
13031",Germany
486,BAUER,2,2/26/1997,5/1/1997,4/16/1997,2,6.2,NULL,"Eberhardtweg 255
04038 Reutlingen", Reutlingen,1,"255
04038",Germany
487,TEXTO,8,2/26/1997,5/20/1997,4/18/1997,2,26,NULL,"Heinz-Werner-Mans-Gasse 477
55511 Sondershausen", Sondershausen,2,"477
55511",Germany
488,CASPA,8,2/26/1997,4/24/1997,4/8/1997,2,51.8,NULL,"Klaus-Günter-Mülichen-Platz 673
66149 Borna", Borna,3,"673
66149",Germany
489,KäST,7,2/27/1997,3/31/1997,3/8/1997,2,97.2,NULL,"Strohweg 672
03176 Torgau", Torgau,4,"672
03176",Germany
490,STOLZ,3,2/28/1997,5/14/1997,4/11/1997,2,97,NULL,"Kreuselgasse 9
68897 Merseburg",erseburg,4,"9
68897 M",Germany
491,CASPA,7,2/28/1997,4/29/1997,4/1/1997,2,83.7,NULL,"Helga-Höfig-Allee 1/7
83296 Ansbach", Ansbach,1,"1/7
83296",Germany
