orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
991,"CRUZ,",2,9/30/1997,12/28/1997,12/4/1997,3,3.5,NULL,"7592 Harding Underpass Suite 499
New Erica, NT P7N1R8","7592 Harding Underpass Suite 499
New Erica",NULL, NT P7N1R8,Canada
992,JONES,5,1/22/1998,5/2/1998,3/9/1998,1,52.6,NULL,"240 Spencer Street Suite 569
Jacquelinestad, ON L8G 4B5","240 Spencer Street Suite 569
Jacquelinestad",NULL, ON L8G 4B5,Canada
993,GARCI,5,1/26/1997,3/22/1997,3/10/1997,3,76.2,NULL,"67048 Jensen Lakes
Port Shawn, NT T9M 9X4","67048 Jensen Lakes
Port Shawn",NULL, NT T9M 9X4,Canada
994,WHEEL,6,10/3/1996,12/11/1996,11/27/1996,3,87.4,NULL,"0033 Kelly Fork Suite 370
Jasonshire, NS E7A6R5","0033 Kelly Fork Suite 370
Jasonshire",NULL, NS E7A6R5,Canada
995,REYES,2,5/26/1997,7/2/1997,6/22/1997,1,61,NULL,"6536 Hawkins Mills Suite 992
Ellismouth, AB C8V6A1","6536 Hawkins Mills Suite 992
Ellismouth",NULL, AB C8V6A1,Canada
996,MURPH,4,3/17/1997,4/26/1997,3/30/1997,2,84.7,NULL,"41155 Donna Port Apt. 089
Lake Chris, MB T2H9T3","41155 Donna Port Apt. 089
Lake Chris",NULL, MB T2H9T3,Canada
997,SIMPS,5,11/24/1997,2/2/1998,1/5/1998,1,29.7,NULL,"6536 Hawkins Mills Suite 992
Ellismouth, AB C8V6A1","6536 Hawkins Mills Suite 992
Ellismouth",NULL, AB C8V6A1,Canada
998,FISCH,1,7/27/1997,8/8/1997,7/27/1997,2,16.1,NULL,"49062 Jones Inlet Apt. 647
Port Mary, ON T1C5T7","49062 Jones Inlet Apt. 647
Port Mary",NULL, ON T1C5T7,Canada
999,MCMIL,6,11/4/1996,1/16/1997,11/10/1996,1,53.7,NULL,"651 Ramos Court Suite 784
South Victortown, NS X2X8N1","651 Ramos Court Suite 784
South Victortown",NULL, NS X2X8N1,Canada
1000,DAVIS,4,2/4/1997,3/23/1997,2/22/1997,3,13.1,NULL,"35454 Yolanda Mountain Suite 720
Ricefurt, MB V9K3A4","35454 Yolanda Mountain Suite 720
Ricefurt",NULL, MB V9K3A4,Canada
1001,REYES,4,9/9/1997,10/25/1997,9/24/1997,2,73.2,NULL,"349 Thompson Estate Suite 241
South Sarahland, MB P1A2C9","349 Thompson Estate Suite 241
South Sarahland",NULL, MB P1A2C9,Canada
1002,GRAY-,4,5/26/1996,8/17/1996,7/2/1996,3,59.5,NULL,"374 Julia Lock Suite 056
New Lauren, NT S8C 5H8","374 Julia Lock Suite 056
New Lauren",NULL, NT S8C 5H8,Canada
1003,KING-,4,7/2/1997,8/18/1997,7/30/1997,3,1,NULL,"897 Jason Cliffs Suite 169
Port Bradleychester, NT A4H8M2","897 Jason Cliffs Suite 169
Port Bradleychester",NULL, NT A4H8M2,Canada
1004,VAUGH,5,5/22/1997,6/24/1997,6/14/1997,2,67.7,NULL,"892 Jennings Mountains
Andreaport, ON M3R3G2","892 Jennings Mountains
Andreaport",NULL, ON M3R3G2,Canada
1005,JONES,2,4/3/1997,4/27/1997,4/7/1997,1,67.1,NULL,"84937 Ryan Route
Edwardsland, MB P6T 8S5","84937 Ryan Route
Edwardsland",NULL, MB P6T 8S5,Canada
1006,BOWMA,9,11/30/1996,1/6/1997,12/2/1996,1,57.5,NULL,"314 Wesley Ferry
Lake Annaview, PE P9G 5P1","314 Wesley Ferry
Lake Annaview",NULL, PE P9G 5P1,Canada
1007,STEVE,2,6/2/1998,8/30/1998,6/28/1998,2,10.3,NULL,"9469 Jose Summit Suite 182
Andreafurt, PE J4G9E6","9469 Jose Summit Suite 182
Andreafurt",NULL, PE J4G9E6,Canada
1008,GARCI,3,12/16/1996,3/5/1997,2/4/1997,1,84,NULL,"518 Roberto Forest
New Aaronstad, YT K6R1M8","518 Roberto Forest
New Aaronstad",NULL, YT K6R1M8,Canada
1009,CASTR,2,1/10/1997,3/28/1997,2/17/1997,2,74.5,NULL,"690 Andrea Stream
Carlaberg, NU R9Y 5C7","690 Andrea Stream
Carlaberg",NULL, NU R9Y 5C7,Canada
1010,QUINN,8,1/10/1998,2/3/1998,1/14/1998,3,71.6,NULL,"7592 Harding Underpass Suite 499
New Erica, NT P7N1R8","7592 Harding Underpass Suite 499
New Erica",NULL, NT P7N1R8,Canada
1011,SMITH,3,8/31/1997,11/11/1997,9/28/1997,2,50,NULL,"998 Lane Brook Suite 951
South Kevinport, ON E3N8J9","998 Lane Brook Suite 951
South Kevinport",NULL, ON E3N8J9,Canada
1012,POTTS,5,5/21/1996,6/21/1996,5/31/1996,2,21.8,NULL,"25311 Gary Haven
West Kelly, BC R7R 5M6","25311 Gary Haven
West Kelly",NULL, BC R7R 5M6,Canada
1013,CASTR,1,8/9/1997,9/8/1997,8/24/1997,3,29.8,NULL,"8017 Padilla Squares
South Robertfort, MB J6Y4B6","8017 Padilla Squares
South Robertfort",NULL, MB J6Y4B6,Canada
1014,"FORD,",3,10/11/1996,1/10/1997,12/16/1996,2,31.9,NULL,"95425 Perez Course
West Daniel, NB T1H 5H7","95425 Perez Course
West Daniel",NULL, NB T1H 5H7,Canada
1015,GRANT,9,2/12/1997,4/29/1997,2/17/1997,2,59.3,NULL,"147 Decker Parkway Suite 029
Kingburgh, PE Y9M2P3","147 Decker Parkway Suite 029
Kingburgh",NULL, PE Y9M2P3,Canada
1016,TODD ,1,5/5/1998,7/6/1998,5/10/1998,3,73.9,NULL,"77558 Jennifer Orchard
North Dominicland, AB L4P8V2","77558 Jennifer Orchard
North Dominicland",NULL, AB L4P8V2,Canada
1017,GRAY-,8,4/24/1996,5/13/1996,4/25/1996,2,5.3,NULL,"56132 Hill Extension
North Lisa, ON S3B9G1","56132 Hill Extension
North Lisa",NULL, ON S3B9G1,Canada
1018,MEZA ,9,2/13/1997,2/24/1997,2/13/1997,3,57.9,NULL,"35454 Yolanda Mountain Suite 720
Ricefurt, MB V9K3A4","35454 Yolanda Mountain Suite 720
Ricefurt",NULL, MB V9K3A4,Canada
1019,SEXTO,9,3/29/1997,5/14/1997,4/26/1997,2,41,NULL,"11744 Angela Station Suite 381
Thompsonbury, PE K8T 5M7","11744 Angela Station Suite 381
Thompsonbury",NULL, PE K8T 5M7,Canada
1020,"CRUZ,",2,7/31/1996,9/27/1996,8/9/1996,3,24.6,NULL,"349 Thompson Estate Suite 241
South Sarahland, MB P1A2C9","349 Thompson Estate Suite 241
South Sarahland",NULL, MB P1A2C9,Canada
1021,QUINN,3,4/6/1998,6/28/1998,6/9/1998,2,70.4,NULL,"374 Julia Lock Suite 056
New Lauren, NT S8C 5H8","374 Julia Lock Suite 056
New Lauren",NULL, NT S8C 5H8,Canada
1022,PHAM ,7,2/4/1997,3/20/1997,2/18/1997,2,4.1,NULL,"364 Brett Key
Howardberg, YT P4R 9B7","364 Brett Key
Howardberg",NULL, YT P4R 9B7,Canada
1023,QUINN,8,3/13/1997,3/31/1997,3/16/1997,2,63,NULL,"651 Ramos Court Suite 784
South Victortown, NS X2X8N1","651 Ramos Court Suite 784
South Victortown",NULL, NS X2X8N1,Canada
1024,GONZA,5,8/22/1996,11/1/1996,9/16/1996,1,79.1,NULL,"00049 Jones Overpass Suite 219
Lake Jessicaton, MB R3R5C7","00049 Jones Overpass Suite 219
Lake Jessicaton",NULL, MB R3R5C7,Canada
1025,BOWMA,2,3/1/1997,3/29/1997,3/3/1997,3,33.6,NULL,"4530 Melanie Hill
Port Destinystad, AB N2L8P4","4530 Melanie Hill
Port Destinystad",NULL, AB N2L8P4,Canada
1026,JOHNS,5,1/15/1998,4/18/1998,2/13/1998,2,42,NULL,"819 Ramos Tunnel Suite 427
Jillborough, NU B2N4P2","819 Ramos Tunnel Suite 427
Jillborough",NULL, NU B2N4P2,Canada
1027,HIGGI,1,11/6/1997,12/21/1997,12/11/1997,3,90.1,NULL,"1399 Paul Estates Suite 399
Priceville, MB Y6X4H6","1399 Paul Estates Suite 399
Priceville",NULL, MB Y6X4H6,Canada
1028,GONZA,1,10/11/1996,11/5/1996,10/20/1996,1,9.8,NULL,"744 Sanchez Camp
Carterfurt, BC L4H 9R7","744 Sanchez Camp
Carterfurt",NULL, BC L4H 9R7,Canada
1029,BELTR,5,10/5/1996,11/30/1996,10/26/1996,3,12.2,NULL,"0033 Kelly Fork Suite 370
Jasonshire, NS E7A6R5","0033 Kelly Fork Suite 370
Jasonshire",NULL, NS E7A6R5,Canada
1030,KENNE,6,1/27/1997,2/8/1997,1/29/1997,1,48.1,NULL,"19510 Nicole Pike Suite 372
East Sarahchester, ON K7H4P4","19510 Nicole Pike Suite 372
East Sarahchester",NULL, ON K7H4P4,Canada
1031,GARCI,4,4/14/1996,5/3/1996,4/20/1996,3,58.4,NULL,"4258 Wright Green Suite 750
North Mallory, AB N6S 9Y3","4258 Wright Green Suite 750
North Mallory",NULL, AB N6S 9Y3,Canada
1032,WHEEL,5,8/28/1996,9/7/1996,8/28/1996,2,79.3,NULL,"4998 Bennett Road Apt. 282
Rosaleschester, NS V9C8M3","4998 Bennett Road Apt. 282
Rosaleschester",NULL, NS V9C8M3,Canada
1033,MELEN,2,10/13/1997,10/24/1997,10/13/1997,1,99.7,NULL,"33904 Booker Mountain
Cookchester, NB J3L8X7","33904 Booker Mountain
Cookchester",NULL, NB J3L8X7,Canada
1034,BOWMA,5,9/27/1997,12/12/1997,11/30/1997,1,25,NULL,"11744 Angela Station Suite 381
Thompsonbury, PE K8T 5M7","11744 Angela Station Suite 381
Thompsonbury",NULL, PE K8T 5M7,Canada
1035,MARTI,5,5/30/1997,6/25/1997,6/1/1997,3,87.9,NULL,"6041 Elizabeth Harbors
Matthewside, BC X5K 7T6","6041 Elizabeth Harbors
Matthewside",NULL, BC X5K 7T6,Canada
1036,HARVE,9,5/30/1997,9/2/1997,6/28/1997,2,85.9,NULL,"35454 Yolanda Mountain Suite 720
Ricefurt, MB V9K3A4","35454 Yolanda Mountain Suite 720
Ricefurt",NULL, MB V9K3A4,Canada
1037,GARZA,6,12/9/1996,12/30/1996,12/17/1996,1,19.2,NULL,"95425 Perez Course
West Daniel, NB T1H 5H7","95425 Perez Course
West Daniel",NULL, NB T1H 5H7,Canada
1038,ROSE-,5,2/7/1997,3/27/1997,2/19/1997,3,16.2,NULL,"37518 Sutton Lane Suite 379
Lake Barbara, NL K5P6B7","37518 Sutton Lane Suite 379
Lake Barbara",NULL, NL K5P6B7,Canada
1039,GONZA,3,5/31/1996,9/3/1996,8/17/1996,1,52.5,NULL,"690 Andrea Stream
Carlaberg, NU R9Y 5C7","690 Andrea Stream
Carlaberg",NULL, NU R9Y 5C7,Canada
1040,FISCH,9,3/17/1997,5/14/1997,4/4/1997,1,57.8,NULL,"67048 Jensen Lakes
Port Shawn, NT T9M 9X4","67048 Jensen Lakes
Port Shawn",NULL, NT T9M 9X4,Canada
1041,"FORD,",2,11/1/1996,12/10/1996,11/27/1996,1,31.1,NULL,"33904 Booker Mountain
Cookchester, NB J3L8X7","33904 Booker Mountain
Cookchester",NULL, NB J3L8X7,Canada
1042,SEXTO,3,7/31/1997,8/16/1997,7/31/1997,1,19.5,NULL,"48530 Martin Walks Apt. 579
North Brianstad, BC G8E 4C5","48530 Martin Walks Apt. 579
North Brianstad",NULL, BC G8E 4C5,Canada
1043,GARCI,1,3/5/1998,5/28/1998,3/23/1998,2,54.7,NULL,"00049 Jones Overpass Suite 219
Lake Jessicaton, MB R3R5C7","00049 Jones Overpass Suite 219
Lake Jessicaton",NULL, MB R3R5C7,Canada
1044,DANIE,4,4/8/1998,5/25/1998,4/14/1998,2,90.7,NULL,"95425 Perez Course
West Daniel, NB T1H 5H7","95425 Perez Course
West Daniel",NULL, NB T1H 5H7,Canada
1045,SANCH,7,5/31/1996,7/26/1996,7/10/1996,3,2.8,NULL,"578 Ryan Orchard Suite 521
Ericborough, SK G4G 1S4","578 Ryan Orchard Suite 521
Ericborough",NULL, SK G4G 1S4,Canada
1046,RICHA,8,3/31/1998,5/17/1998,5/7/1998,3,34.1,NULL,"696 Flores Isle
Dianaburgh, SK G4P5R9","696 Flores Isle
Dianaburgh",NULL, SK G4P5R9,Canada
1047,KENNE,5,6/17/1996,9/8/1996,6/21/1996,2,50,NULL,"504 David Springs Apt. 267
Williamburgh, QC P7L 6B4","504 David Springs Apt. 267
Williamburgh",NULL, QC P7L 6B4,Canada
1048,BAKER,3,2/19/1997,4/30/1997,3/28/1997,2,29.3,NULL,"125 Ferguson Highway
Port Michelleville, NL P4B2B5","125 Ferguson Highway
Port Michelleville",NULL, NL P4B2B5,Canada
1049,SEXTO,6,11/3/1996,11/19/1996,11/3/1996,3,17.3,NULL,"4530 Melanie Hill
Port Destinystad, AB N2L8P4","4530 Melanie Hill
Port Destinystad",NULL, AB N2L8P4,Canada
1050,KEY-B,2,1/12/1997,4/15/1997,4/2/1997,2,34.5,NULL,"4258 Wright Green Suite 750
North Mallory, AB N6S 9Y3","4258 Wright Green Suite 750
North Mallory",NULL, AB N6S 9Y3,Canada
1051,RAMIR,7,1/8/1997,3/11/1997,2/9/1997,1,80.5,NULL,"438 Cole Plain
West Timothyfort, NT A5M9S9","438 Cole Plain
West Timothyfort",NULL, NT A5M9S9,Canada
1052,GARZA,7,5/26/1996,8/31/1996,8/9/1996,2,29.3,NULL,"207 Bell Cape
Cynthiaberg, NT C1P 7P9","207 Bell Cape
Cynthiaberg",NULL, NT C1P 7P9,Canada
1053,PENA ,3,3/17/1997,4/22/1997,3/17/1997,2,27.6,NULL,"4183 Gregory Islands Suite 710
Aliciashire, AB C1X 5N2","4183 Gregory Islands Suite 710
Aliciashire",NULL, AB C1X 5N2,Canada
1054,WHEEL,2,4/29/1996,5/21/1996,5/7/1996,1,4.7,NULL,"020 Amanda Pines
Phillipsstad, SK B9M 2T9","020 Amanda Pines
Phillipsstad",NULL, SK B9M 2T9,Canada
1055,JACKS,8,1/28/1998,3/9/1998,2/18/1998,3,55.4,NULL,"178 Maxwell Square Apt. 742
East Steven, SK C7T 8N6","178 Maxwell Square Apt. 742
East Steven",NULL, SK C7T 8N6,Canada
1056,STEVE,5,8/6/1997,11/11/1997,9/15/1997,3,57.7,NULL,"349 Thompson Estate Suite 241
South Sarahland, MB P1A2C9","349 Thompson Estate Suite 241
South Sarahland",NULL, MB P1A2C9,Canada
1057,RODRI,6,5/9/1997,7/4/1997,6/1/1997,3,90.6,NULL,"886 Robertson Burgs Apt. 417
Kristenton, QC E4L9R3","886 Robertson Burgs Apt. 417
Kristenton",NULL, QC E4L9R3,Canada
1058,PENA ,9,6/4/1997,8/28/1997,7/3/1997,1,58.6,NULL,"7530 Jessica Ford Apt. 356
Walkerside, BC N4N2A7","7530 Jessica Ford Apt. 356
Walkerside",NULL, BC N4N2A7,Canada
1059,SOTO-,8,2/17/1998,5/11/1998,4/28/1998,2,35.8,NULL,"95425 Perez Course
West Daniel, NB T1H 5H7","95425 Perez Course
West Daniel",NULL, NB T1H 5H7,Canada
1060,SIMPS,6,12/21/1996,2/5/1997,1/20/1997,3,66.6,NULL,"0458 Kylie Flats
Walterchester, MB B6A 7M4","0458 Kylie Flats
Walterchester",NULL, MB B6A 7M4,Canada
1061,ANDER,8,6/2/1996,6/19/1996,6/3/1996,1,88.2,NULL,"6536 Hawkins Mills Suite 992
Ellismouth, AB C8V6A1","6536 Hawkins Mills Suite 992
Ellismouth",NULL, AB C8V6A1,Canada
1062,MOSS ,4,9/25/1997,11/8/1997,10/11/1997,1,72.4,NULL,"2287 Kimberly Ways Suite 920
Hendersontown, PE S7R4G2","2287 Kimberly Ways Suite 920
Hendersontown",NULL, PE S7R4G2,Canada
1063,"MANN,",6,4/5/1998,5/8/1998,4/21/1998,1,78.7,NULL,"8961 Christopher Parkways
South Kimberlytown, YT X1V7G3","8961 Christopher Parkways
South Kimberlytown",NULL, YT X1V7G3,Canada
1064,HARRI,3,10/6/1997,12/16/1997,10/6/1997,2,93.2,NULL,"886 Robertson Burgs Apt. 417
Kristenton, QC E4L9R3","886 Robertson Burgs Apt. 417
Kristenton",NULL, QC E4L9R3,Canada
1065,PHAM ,7,2/8/1997,5/18/1997,3/5/1997,1,87.6,NULL,"020 Amanda Pines
Phillipsstad, SK B9M 2T9","020 Amanda Pines
Phillipsstad",NULL, SK B9M 2T9,Canada
1066,MCMIL,1,12/9/1996,3/10/1997,1/18/1997,3,50.4,NULL,"08839 Golden Club Suite 975
Hansonfort, NT L4R1A1","08839 Golden Club Suite 975
Hansonfort",NULL, NT L4R1A1,Canada
1067,REYES,4,6/24/1997,9/1/1997,7/20/1997,2,49.8,NULL,"6536 Hawkins Mills Suite 992
Ellismouth, AB C8V6A1","6536 Hawkins Mills Suite 992
Ellismouth",NULL, AB C8V6A1,Canada
1068,TURNE,2,8/27/1997,9/20/1997,8/27/1997,2,95.4,NULL,"0458 Kylie Flats
Walterchester, MB B6A 7M4","0458 Kylie Flats
Walterchester",NULL, MB B6A 7M4,Canada
1069,"MANN,",4,11/8/1997,12/5/1997,11/16/1997,1,18,NULL,"240 Spencer Street Suite 569
Jacquelinestad, ON L8G 4B5","240 Spencer Street Suite 569
Jacquelinestad",NULL, ON L8G 4B5,Canada
1070,VAUGH,2,6/3/1997,8/27/1997,6/11/1997,3,77.3,NULL,"4183 Gregory Islands Suite 710
Aliciashire, AB C1X 5N2","4183 Gregory Islands Suite 710
Aliciashire",NULL, AB C1X 5N2,Canada
1071,SCHUL,4,12/9/1997,12/23/1997,12/13/1997,3,59.8,NULL,"4530 Melanie Hill
Port Destinystad, AB N2L8P4","4530 Melanie Hill
Port Destinystad",NULL, AB N2L8P4,Canada
1072,OCONN,5,3/29/1998,6/19/1998,4/25/1998,1,20.2,NULL,"71216 Robyn Track Suite 540
Cassandrafort, QC Y1A 1A8","71216 Robyn Track Suite 540
Cassandrafort",NULL, QC Y1A 1A8,Canada
1073,OLSON,1,7/22/1996,10/15/1996,9/30/1996,1,35,NULL,"4098 Derrick Mountain Apt. 379
North Sarahmouth, SK R1T5M1","4098 Derrick Mountain Apt. 379
North Sarahmouth",NULL, SK R1T5M1,Canada
1074,ONEIL,2,5/17/1997,6/7/1997,5/20/1997,2,67.5,NULL,"84937 Ryan Route
Edwardsland, MB P6T 8S5","84937 Ryan Route
Edwardsland",NULL, MB P6T 8S5,Canada
1075,KENNE,9,3/1/1997,3/12/1997,3/2/1997,3,89.1,NULL,"039 Gardner Plaza
North Bethanyton, PE A9A4V3","039 Gardner Plaza
North Bethanyton",NULL, PE A9A4V3,Canada
1076,ROSE-,1,2/25/1998,3/30/1998,3/6/1998,3,79.5,NULL,"0226 Silva Shoals
Josephbury, NL X4B2R4","0226 Silva Shoals
Josephbury",NULL, NL X4B2R4,Canada
1077,DANIE,8,6/11/1997,9/13/1997,8/12/1997,3,18.5,NULL,"76144 Santos Trail Apt. 082
Ashleytown, ON X6X 8C1","76144 Santos Trail Apt. 082
Ashleytown",NULL, ON X6X 8C1,Canada
1078,"CRUZ,",9,3/29/1998,5/1/1998,3/30/1998,1,51,NULL,"387 Kayla Crescent
South Davidville, NL T9N 5B3","387 Kayla Crescent
South Davidville",NULL, NL T9N 5B3,Canada
1079,MCDON,5,10/28/1997,11/9/1997,10/28/1997,3,23.4,NULL,"57367 Garcia Viaduct
New Gregory, QC N5K 3G5","57367 Garcia Viaduct
New Gregory",NULL, QC N5K 3G5,Canada
1080,STEWA,9,4/21/1996,5/24/1996,5/3/1996,1,73.8,NULL,"979 James Junctions
Brooksburgh, PE S5E 7G7","979 James Junctions
Brooksburgh",NULL, PE S5E 7G7,Canada
1081,RICHA,2,9/19/1997,11/1/1997,10/2/1997,1,30,NULL,"35454 Yolanda Mountain Suite 720
Ricefurt, MB V9K3A4","35454 Yolanda Mountain Suite 720
Ricefurt",NULL, MB V9K3A4,Canada
1082,"CRUZ,",6,11/26/1997,1/8/1998,12/7/1997,1,46.9,NULL,"00049 Jones Overpass Suite 219
Lake Jessicaton, MB R3R5C7","00049 Jones Overpass Suite 219
Lake Jessicaton",NULL, MB R3R5C7,Canada
1083,MORAL,8,6/9/1998,9/7/1998,7/28/1998,2,18.7,NULL,"979 James Junctions
Brooksburgh, PE S5E 7G7","979 James Junctions
Brooksburgh",NULL, PE S5E 7G7,Canada
1084,HIGGI,5,11/29/1997,3/6/1998,1/22/1998,2,83.6,NULL,"7592 Harding Underpass Suite 499
New Erica, NT P7N1R8","7592 Harding Underpass Suite 499
New Erica",NULL, NT P7N1R8,Canada
1085,GREEN,9,10/28/1997,11/28/1997,11/12/1997,2,56.6,NULL,"50691 Karen Drives Suite 996
Carolburgh, NU S9K2V5","50691 Karen Drives Suite 996
Carolburgh",NULL, NU S9K2V5,Canada
1086,KRAME,6,2/10/1998,4/9/1998,2/15/1998,1,35.6,NULL,"15445 Melissa Crest
New Isabel, YT R7V 1K6","15445 Melissa Crest
New Isabel",NULL, YT R7V 1K6,Canada
1087,RODRI,3,9/13/1996,10/20/1996,9/18/1996,1,87.4,NULL,"84937 Ryan Route
Edwardsland, MB P6T 8S5","84937 Ryan Route
Edwardsland",NULL, MB P6T 8S5,Canada
1088,CLARK,7,11/5/1996,12/9/1996,11/24/1996,2,38.2,NULL,"1995 Walsh Shoals Suite 330
Russellport, SK M2H7M5","1995 Walsh Shoals Suite 330
Russellport",NULL, SK M2H7M5,Canada
1089,STEWA,6,8/11/1997,9/7/1997,8/25/1997,3,62.1,NULL,"33904 Booker Mountain
Cookchester, NB J3L8X7","33904 Booker Mountain
Cookchester",NULL, NB J3L8X7,Canada
1090,MORAL,6,8/7/1996,9/22/1996,9/8/1996,2,99.6,NULL,"178 Maxwell Square Apt. 742
East Steven, SK C7T 8N6","178 Maxwell Square Apt. 742
East Steven",NULL, SK C7T 8N6,Canada
1091,SCHUL,1,11/19/1997,12/14/1997,11/27/1997,3,5.5,NULL,"6458 Jimmy Walk Apt. 220
Dawnton, QC T2E7X9","6458 Jimmy Walk Apt. 220
Dawnton",NULL, QC T2E7X9,Canada
1092,SOTO-,3,12/16/1997,3/22/1998,1/16/1998,2,39.2,NULL,"5143 Alejandra Mountain Apt. 333
Gonzaleztown, NS R2S 7J3","5143 Alejandra Mountain Apt. 333
Gonzaleztown",NULL, NS R2S 7J3,Canada
1093,FISCH,7,7/21/1996,8/8/1996,7/28/1996,3,64.5,NULL,"49062 Jones Inlet Apt. 647
Port Mary, ON T1C5T7","49062 Jones Inlet Apt. 647
Port Mary",NULL, ON T1C5T7,Canada
1094,CASTR,7,7/27/1996,10/6/1996,8/13/1996,2,57.6,NULL,"0382 Terrence Corners
Kathrynborough, NT L9X 7E6","0382 Terrence Corners
Kathrynborough",NULL, NT L9X 7E6,Canada
1095,STEWA,8,10/12/1996,11/21/1996,11/4/1996,3,9.2,NULL,"95425 Perez Course
West Daniel, NB T1H 5H7","95425 Perez Course
West Daniel",NULL, NB T1H 5H7,Canada
1096,STEWA,6,3/20/1998,4/9/1998,3/21/1998,3,59.9,NULL,"651 Ramos Court Suite 784
South Victortown, NS X2X8N1","651 Ramos Court Suite 784
South Victortown",NULL, NS X2X8N1,Canada
1097,PHAM ,5,9/21/1997,12/18/1997,10/3/1997,1,91.5,NULL,"12570 Erika Stream Apt. 899
Dawsonstad, NU M9M6C5","12570 Erika Stream Apt. 899
Dawsonstad",NULL, NU M9M6C5,Canada
1098,MILLE,8,4/23/1997,5/5/1997,4/25/1997,2,95.6,NULL,"8961 Christopher Parkways
South Kimberlytown, YT X1V7G3","8961 Christopher Parkways
South Kimberlytown",NULL, YT X1V7G3,Canada
1099,MARTI,2,10/11/1996,12/6/1996,11/18/1996,1,94.1,NULL,"4183 Gregory Islands Suite 710
Aliciashire, AB C1X 5N2","4183 Gregory Islands Suite 710
Aliciashire",NULL, AB C1X 5N2,Canada
1100,LLOYD,6,6/26/1998,7/29/1998,6/26/1998,3,58.2,NULL,"4530 Melanie Hill
Port Destinystad, AB N2L8P4","4530 Melanie Hill
Port Destinystad",NULL, AB N2L8P4,Canada
1101,SANCH,6,10/30/1996,11/12/1996,11/2/1996,2,33.4,NULL,"207 Bell Cape
Cynthiaberg, NT C1P 7P9","207 Bell Cape
Cynthiaberg",NULL, NT C1P 7P9,Canada
1102,ROSE-,1,5/13/1996,7/10/1996,6/18/1996,2,5.4,NULL,"0638 Charles Glens
Mariashire, NB C8P 1C7","0638 Charles Glens
Mariashire",NULL, NB C8P 1C7,Canada
1103,SANCH,8,5/20/1996,6/20/1996,6/2/1996,2,46.9,NULL,"48530 Martin Walks Apt. 579
North Brianstad, BC G8E 4C5","48530 Martin Walks Apt. 579
North Brianstad",NULL, BC G8E 4C5,Canada
1104,PEREZ,3,6/10/1996,7/15/1996,7/1/1996,2,86,NULL,"819 Ramos Tunnel Suite 427
Jillborough, NU B2N4P2","819 Ramos Tunnel Suite 427
Jillborough",NULL, NU B2N4P2,Canada
1105,WEST-,5,3/26/1997,7/1/1997,3/29/1997,1,33.2,NULL,"37518 Sutton Lane Suite 379
Lake Barbara, NL K5P6B7","37518 Sutton Lane Suite 379
Lake Barbara",NULL, NL K5P6B7,Canada
1106,WELLS,3,11/2/1997,12/16/1997,11/14/1997,3,55.9,NULL,"285 Hampton Manors Suite 283
New Johnbury, NS G9B6H1","285 Hampton Manors Suite 283
New Johnbury",NULL, NS G9B6H1,Canada
1107,PHAM ,9,7/20/1996,8/12/1996,7/30/1996,3,28.3,NULL,"381 Kim Inlet
Michaelmouth, AB X4R2J1","381 Kim Inlet
Michaelmouth",NULL, AB X4R2J1,Canada
1108,MCMIL,2,12/30/1997,1/22/1998,1/2/1998,2,67.8,NULL,"364 Brett Key
Howardberg, YT P4R 9B7","364 Brett Key
Howardberg",NULL, YT P4R 9B7,Canada
1109,KEY-B,9,4/19/1997,7/18/1997,4/19/1997,1,20.5,NULL,"77558 Jennifer Orchard
North Dominicland, AB L4P8V2","77558 Jennifer Orchard
North Dominicland",NULL, AB L4P8V2,Canada
1110,GONZA,7,8/5/1996,11/1/1996,9/14/1996,1,71.1,NULL,"11744 Angela Station Suite 381
Thompsonbury, PE K8T 5M7","11744 Angela Station Suite 381
Thompsonbury",NULL, PE K8T 5M7,Canada
1111,MURRA,3,12/26/1996,3/20/1997,2/4/1997,1,64.7,NULL,"998 Lane Brook Suite 951
South Kevinport, ON E3N8J9","998 Lane Brook Suite 951
South Kevinport",NULL, ON E3N8J9,Canada
1112,TURNE,7,4/2/1997,4/14/1997,4/3/1997,3,38.4,NULL,"9231 Mayer Burg
East Kellyshire, NU C3J 5B5","9231 Mayer Burg
East Kellyshire",NULL, NU C3J 5B5,Canada
1113,HARVE,4,2/14/1998,3/27/1998,3/16/1998,3,70.5,NULL,"67048 Jensen Lakes
Port Shawn, NT T9M 9X4","67048 Jensen Lakes
Port Shawn",NULL, NT T9M 9X4,Canada
1114,MARTI,1,7/26/1996,10/19/1996,8/3/1996,3,28.4,NULL,"886 Robertson Burgs Apt. 417
Kristenton, QC E4L9R3","886 Robertson Burgs Apt. 417
Kristenton",NULL, QC E4L9R3,Canada
1115,BROWN,1,8/2/1997,11/3/1997,9/10/1997,2,69.2,NULL,"77558 Jennifer Orchard
North Dominicland, AB L4P8V2","77558 Jennifer Orchard
North Dominicland",NULL, AB L4P8V2,Canada
1116,WELLS,6,10/27/1997,11/9/1997,10/28/1997,2,79.7,NULL,"08839 Golden Club Suite 975
Hansonfort, NT L4R1A1","08839 Golden Club Suite 975
Hansonfort",NULL, NT L4R1A1,Canada
